Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.40.565498 (ea082db3280dd6..., userDataDir: C:\Users\ntedesco\AppData\L...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 71.0.3578.98, webStorageEnabled: true}
Session ID: dc448fe7662133a69929a2ab93bd5660 
2018-12-23 20:08:03,806 INFO  [Log] generateInvitation: Falla 
2018-12-23 20:08:03,806 INFO  [Log] End test: generateInvitation 
2018-12-23 20:08:09,818 INFO  [Log] Sent message successfully.... 
2018-12-23 20:08:31,154 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:09:24,814 INFO  [Log] Expected condition failed: waiting for element to be clickable: Proxy element for: DefaultElementLocator 'By.xpath: #main > div > div.container-fluid.main-full > footer > div > div > div > div:nth-child(1) > button' (tried for 30 second(s) with 500 milliseconds interval) 
2018-12-23 20:09:24,814 INFO  [Log] generateInvitation: Falla 
2018-12-23 20:09:24,814 INFO  [Log] End test: generateInvitation 
2018-12-23 20:09:32,814 INFO  [Log] Sent message successfully.... 
2018-12-23 20:12:06,618 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:12:16,735 INFO  [Log] unknown error: Element <li>...</li> is not clickable at point (1114, 0). Other element would receive the click: <div id="navbar" class="navbar-collapse collapsing in-remove in-remove-active" uib-collapse="navCtrl.navCollapsed" aria-expanded="false" aria-hidden="true" style="height: 0px; transition: all 0.35s linear 0s;">...</div>
  (Session info: chrome=71.0.3578.98)
  (Driver info: chromedriver=2.40.565498 (ea082db3280dd6843ebfb08a625e3eb905c4f5ab),platform=Windows NT 10.0.15063 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:19:58.91Z'
System info: host: 'SMSL044', ip: '192.168.252.2', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_171'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.40.565498 (ea082db3280dd6..., userDataDir: C:\Users\ntedesco\AppData\L...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 71.0.3578.98, webStorageEnabled: true}
Session ID: 272f29c2763746cb3e91517296dd495e 
2018-12-23 20:12:16,736 INFO  [Log] generateInvitation: Falla 
2018-12-23 20:12:16,736 INFO  [Log] End test: generateInvitation 
2018-12-23 20:12:21,898 INFO  [Log] Sent message successfully.... 
2018-12-23 20:12:44,408 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:12:53,848 INFO  [Log] unknown error: Element <li>...</li> is not clickable at point (1114, 0). Other element would receive the click: <div id="navbar" class="navbar-collapse collapsing in-remove in-remove-active" uib-collapse="navCtrl.navCollapsed" aria-expanded="false" aria-hidden="true" style="height: 0px; transition: all 0.35s linear 0s;">...</div>
  (Session info: chrome=71.0.3578.98)
  (Driver info: chromedriver=2.40.565498 (ea082db3280dd6843ebfb08a625e3eb905c4f5ab),platform=Windows NT 10.0.15063 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:19:58.91Z'
System info: host: 'SMSL044', ip: '192.168.252.2', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_171'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.40.565498 (ea082db3280dd6..., userDataDir: C:\Users\ntedesco\AppData\L...}, cssSelectorsEnabled: true, databaseEnabled: false, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, rotatable: false, setWindowRect: true, takesHeapSnapshot: true, takesScreenshot: true, unexpectedAlertBehaviour: , unhandledPromptBehavior: , version: 71.0.3578.98, webStorageEnabled: true}
Session ID: fe65cc94f235febbb01250119ec9e47e 
2018-12-23 20:12:53,849 INFO  [Log] generateInvitation: Falla 
2018-12-23 20:12:53,850 INFO  [Log] End test: generateInvitation 
2018-12-23 20:12:59,053 INFO  [Log] Sent message successfully.... 
2018-12-23 20:13:21,861 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:18:14,006 INFO  [Log] Expected condition failed: waiting for visibility of Proxy element for: DefaultElementLocator 'By.xpath: //*[@id='main']/div/div/div/div/div[3]/div/div[1]/div/div[2]/table' (tried for 30 second(s) with 500 milliseconds interval) 
2018-12-23 20:18:14,006 INFO  [Log] generateInvitation: Falla 
2018-12-23 20:18:14,006 INFO  [Log] End test: generateInvitation 
2018-12-23 20:18:21,341 INFO  [Log] Sent message successfully.... 
2018-12-23 20:18:58,022 INFO  [Log] Start test: generateInvitation 
2018-12-23 20:19:07,802 INFO  [Log] unknown error: Element <li>...</li> is not clickable at point (1114, 0). Other element would receive the click: <div id="navbar" class="navbar-collapse collapsing in-remove in-remove-active" uib-collapse="navCtrl.navCollapsed" aria-expanded="false" aria-hidden="true" style="height: 0px; transition: all 0.35s linear 0s;">...</div>
  (Session info: chrome=71.0.3578.98)
